Experiment	myLongTerm	
Date	28.01.2016 13:44:25	
User	Danilo	
Tip Information		
Sample material		

[DATA]
Time (s)	Current (A)	Counter 1 (cps)	Bias (V)	Z (m)
31.9001E+0	-323.301E-12	0.00000E+0	-7.00000E+0	-54.0012E-9
32.0001E+0	-325.178E-12	0.00000E+0	-7.00000E+0	-54.0022E-9
32.1001E+0	-323.499E-12	0.00000E+0	-7.00000E+0	-54.0015E-9
32.2001E+0	-329.076E-12	0.00000E+0	-7.00000E+0	-54.0005E-9
32.3001E+0	-338.697E-12	0.00000E+0	-7.00000E+0	-54.0009E-9
32.4001E+0	-323.812E-12	0.00000E+0	-7.00000E+0	-53.9960E-9
32.5001E+0	-338.117E-12	0.00000E+0	-7.00000E+0	-54.0012E-9
32.6001E+0	-329.557E-12	0.00000E+0	-7.00000E+0	-54.0017E-9
32.7001E+0	-341.504E-12	0.00000E+0	-7.00000E+0	-54.0023E-9
32.8001E+0	-328.275E-12	0.00000E+0	-7.00000E+0	-54.0021E-9
32.9001E+0	-325.139E-12	0.00000E+0	-7.00000E+0	-54.0016E-9
33.0001E+0	-331.838E-12	0.00000E+0	-7.00000E+0	-53.9986E-9
33.1001E+0	-334.913E-12	0.00000E+0	-7.00000E+0	-53.9980E-9
33.2001E+0	-336.828E-12	0.00000E+0	-7.00000E+0	-53.9982E-9
33.3001E+0	-330.304E-12	0.00000E+0	-7.00000E+0	-53.9995E-9
33.4001E+0	-334.546E-12	0.00000E+0	-7.00000E+0	-54.0020E-9
33.5001E+0	-340.108E-12	0.00000E+0	-7.00000E+0	-53.9938E-9
33.6001E+0	-330.121E-12	0.00000E+0	-7.00000E+0	-53.9994E-9
33.7001E+0	-334.508E-12	0.00000E+0	-7.00000E+0	-53.9955E-9
33.8001E+0	-323.964E-12	0.00000E+0	-7.00000E+0	-53.9972E-9
33.9001E+0	-332.059E-12	0.00000E+0	-7.00000E+0	-53.9976E-9
34.0001E+0	-330.098E-12	0.00000E+0	-7.00000E+0	-53.9998E-9
34.1001E+0	-331.098E-12	0.00000E+0	-7.00000E+0	-54.0011E-9
34.2001E+0	-327.283E-12	0.00000E+0	-7.00000E+0	-54.0004E-9
34.3000E+0	-326.383E-12	0.00000E+0	-7.00000E+0	-53.9995E-9
34.4000E+0	-347.776E-12	0.00000E+0	-7.00000E+0	-53.9927E-9
34.5000E+0	-334.531E-12	0.00000E+0	-7.00000E+0	-53.9936E-9
34.6000E+0	-327.901E-12	0.00000E+0	-7.00000E+0	-53.9934E-9
34.7000E+0	-325.864E-12	0.00000E+0	-7.00000E+0	-53.9974E-9
34.8000E+0	-328.351E-12	0.00000E+0	-7.00000E+0	-54.0001E-9
34.9000E+0	-322.149E-12	0.00000E+0	-7.00000E+0	-54.0000E-9
35.0000E+0	-336.591E-12	0.00000E+0	-7.00000E+0	-53.9993E-9
35.1000E+0	-327.741E-12	0.00000E+0	-7.00000E+0	-53.9967E-9
35.2000E+0	-339.055E-12	0.00000E+0	-7.00000E+0	-53.9949E-9
35.3000E+0	-336.774E-12	0.00000E+0	-7.00000E+0	-53.9948E-9
35.4000E+0	-331.296E-12	0.00000E+0	-7.00000E+0	-53.9970E-9
35.5000E+0	-330.900E-12	0.00000E+0	-7.00000E+0	-53.9988E-9
35.6000E+0	-332.998E-12	0.00000E+0	-7.00000E+0	-54.0010E-9
35.7000E+0	-326.406E-12	0.00000E+0	-7.00000E+0	-53.9996E-9
35.8000E+0	-336.126E-12	0.00000E+0	-7.00000E+0	-53.9958E-9
35.9000E+0	-341.192E-12	0.00000E+0	-7.00000E+0	-53.9970E-9
36.0000E+0	-313.764E-12	0.00000E+0	-7.00000E+0	-53.9925E-9
36.1000E+0	-329.358E-12	0.00000E+0	-7.00000E+0	-53.9957E-9
36.2000E+0	-327.016E-12	0.00000E+0	-7.00000E+0	-53.9973E-9
36.3000E+0	-322.072E-12	0.00000E+0	-7.00000E+0	-53.9983E-9
36.4000E+0	-328.191E-12	0.00000E+0	-7.00000E+0	-53.9994E-9
36.5000E+0	-337.880E-12	0.00000E+0	-7.00000E+0	-53.9984E-9
36.6000E+0	-342.511E-12	0.00000E+0	-7.00000E+0	-53.9954E-9
36.7000E+0	-326.215E-12	0.00000E+0	-7.00000E+0	-53.9962E-9
36.8000E+0	-327.634E-12	0.00000E+0	-7.00000E+0	-53.9965E-9
36.9000E+0	-320.783E-12	0.00000E+0	-7.00000E+0	-53.9987E-9
37.0000E+0	-329.503E-12	0.00000E+0	-7.00000E+0	-54.0007E-9
37.1000E+0	-330.152E-12	0.00000E+0	-7.00000E+0	-54.0006E-9
37.2000E+0	-339.338E-12	0.00000E+0	-7.00000E+0	-53.9997E-9
37.3000E+0	-333.326E-12	0.00000E+0	-7.00000E+0	-53.9971E-9
37.4000E+0	-332.128E-12	0.00000E+0	-7.00000E+0	-53.9959E-9
37.5000E+0	-326.253E-12	0.00000E+0	-7.00000E+0	-53.9938E-9
37.6000E+0	-328.122E-12	0.00000E+0	-7.00000E+0	-53.9962E-9
37.7000E+0	-335.004E-12	0.00000E+0	-7.00000E+0	-54.0002E-9
37.8000E+0	-326.337E-12	0.00000E+0	-7.00000E+0	-53.9992E-9
37.9000E+0	-330.594E-12	0.00000E+0	-7.00000E+0	-53.9981E-9
38.0000E+0	-328.405E-12	0.00000E+0	-7.00000E+0	-53.9965E-9
38.1000E+0	-327.588E-12	0.00000E+0	-7.00000E+0	-53.9879E-9
38.2000E+0	-330.922E-12	0.00000E+0	-7.00000E+0	-53.9889E-9
38.3000E+0	-316.396E-12	0.00000E+0	-7.00000E+0	-53.9892E-9
38.4000E+0	-334.653E-12	0.00000E+0	-7.00000E+0	-53.9924E-9
38.5000E+0	-327.421E-12	0.00000E+0	-7.00000E+0	-53.9925E-9
38.6000E+0	-324.010E-12	0.00000E+0	-7.00000E+0	-53.9924E-9
38.7000E+0	-321.485E-12	0.00000E+0	-7.00000E+0	-53.9921E-9
38.8000E+0	-320.691E-12	0.00000E+0	-7.00000E+0	-53.9898E-9
38.9000E+0	-333.906E-12	0.00000E+0	-7.00000E+0	-53.9919E-9
39.0000E+0	-333.890E-12	0.00000E+0	-7.00000E+0	-53.9903E-9
39.1000E+0	-328.405E-12	0.00000E+0	-7.00000E+0	-53.9937E-9
39.2000E+0	-320.699E-12	0.00000E+0	-7.00000E+0	-53.9947E-9
39.3000E+0	-339.597E-12	0.00000E+0	-7.00000E+0	-54.0015E-9
39.4000E+0	-326.757E-12	0.00000E+0	-7.00000E+0	-53.9918E-9
39.5000E+0	-327.001E-12	0.00000E+0	-7.00000E+0	-53.9889E-9
39.6000E+0	-349.279E-12	0.00000E+0	-7.00000E+0	-53.9862E-9
39.7000E+0	-336.110E-12	0.00000E+0	-7.00000E+0	-53.9907E-9
39.8000E+0	-333.860E-12	0.00000E+0	-7.00000E+0	-53.9934E-9
39.9000E+0	-331.167E-12	0.00000E+0	-7.00000E+0	-53.9928E-9
40.0000E+0	-336.347E-12	0.00000E+0	-7.00000E+0	-53.9928E-9
40.1000E+0	-328.412E-12	0.00000E+0	-7.00000E+0	-53.9914E-9
40.2000E+0	-337.430E-12	0.00000E+0	-7.00000E+0	-53.9896E-9
40.3000E+0	-323.636E-12	0.00000E+0	-7.00000E+0	-53.9900E-9
40.4000E+0	-329.694E-12	0.00000E+0	-7.00000E+0	-53.9893E-9
40.5000E+0	-324.369E-12	0.00000E+0	-7.00000E+0	-53.9842E-9
40.6000E+0	-335.241E-12	0.00000E+0	-7.00000E+0	-53.9917E-9
40.7000E+0	-324.529E-12	0.00000E+0	-7.00000E+0	-53.9897E-9
40.7999E+0	-332.868E-12	0.00000E+0	-7.00000E+0	-53.9907E-9
40.8999E+0	-321.615E-12	0.00000E+0	-7.00000E+0	-53.9885E-9
40.9999E+0	-342.939E-12	0.00000E+0	-7.00000E+0	-53.9899E-9
41.0999E+0	-327.962E-12	0.00000E+0	-7.00000E+0	-53.9895E-9
41.1999E+0	-339.918E-12	0.00000E+0	-7.00000E+0	-53.9894E-9
41.2999E+0	-332.753E-12	0.00000E+0	-7.00000E+0	-53.9889E-9
41.3999E+0	-338.910E-12	0.00000E+0	-7.00000E+0	-53.9889E-9
41.4999E+0	-325.414E-12	0.00000E+0	-7.00000E+0	-53.9876E-9
41.5999E+0	-329.908E-12	0.00000E+0	-7.00000E+0	-53.9894E-9
41.6999E+0	-330.366E-12	0.00000E+0	-7.00000E+0	-53.9901E-9
41.7999E+0	-324.270E-12	0.00000E+0	-7.00000E+0	-53.9881E-9
41.8999E+0	-336.088E-12	0.00000E+0	-7.00000E+0	-53.9864E-9
41.9999E+0	-320.165E-12	0.00000E+0	-7.00000E+0	-53.9865E-9
42.0999E+0	-324.277E-12	0.00000E+0	-7.00000E+0	-53.9851E-9
42.1999E+0	-331.785E-12	0.00000E+0	-7.00000E+0	-53.9826E-9
42.2999E+0	-332.959E-12	0.00000E+0	-7.00000E+0	-53.9891E-9
42.3999E+0	-336.484E-12	0.00000E+0	-7.00000E+0	-53.9884E-9
42.4999E+0	-339.147E-12	0.00000E+0	-7.00000E+0	-53.9885E-9
42.5999E+0	-334.668E-12	0.00000E+0	-7.00000E+0	-53.9865E-9
42.6999E+0	-349.218E-12	0.00000E+0	-7.00000E+0	-53.9827E-9
42.7999E+0	-319.143E-12	0.00000E+0	-7.00000E+0	-53.9809E-9
42.8999E+0	-324.460E-12	0.00000E+0	-7.00000E+0	-53.9835E-9
42.9999E+0	-331.937E-12	0.00000E+0	-7.00000E+0	-53.9850E-9
43.0999E+0	-329.236E-12	0.00000E+0	-7.00000E+0	-53.9861E-9
43.1999E+0	-328.107E-12	0.00000E+0	-7.00000E+0	-53.9848E-9
43.2999E+0	-323.308E-12	0.00000E+0	-7.00000E+0	-53.9807E-9
43.3999E+0	-337.308E-12	0.00000E+0	-7.00000E+0	-53.9822E-9
43.4999E+0	-326.978E-12	0.00000E+0	-7.00000E+0	-53.9829E-9
43.5999E+0	-325.147E-12	0.00000E+0	-7.00000E+0	-53.9834E-9
43.6999E+0	-322.461E-12	0.00000E+0	-7.00000E+0	-53.9830E-9
43.7999E+0	-328.267E-12	0.00000E+0	-7.00000E+0	-53.9868E-9
43.8999E+0	-323.507E-12	0.00000E+0	-7.00000E+0	-53.9844E-9
43.9999E+0	-331.502E-12	0.00000E+0	-7.00000E+0	-53.9827E-9
44.0999E+0	-329.274E-12	0.00000E+0	-7.00000E+0	-53.9814E-9
44.1999E+0	-332.898E-12	0.00000E+0	-7.00000E+0	-53.9814E-9
44.2999E+0	-328.512E-12	0.00000E+0	-7.00000E+0	-53.9819E-9
44.3999E+0	-329.778E-12	0.00000E+0	-7.00000E+0	-53.9845E-9
44.4999E+0	-322.996E-12	0.00000E+0	-7.00000E+0	-53.9847E-9
44.5999E+0	-325.963E-12	0.00000E+0	-7.00000E+0	-53.9837E-9
44.6999E+0	-322.370E-12	0.00000E+0	-7.00000E+0	-53.9803E-9
44.7999E+0	-357.717E-12	0.00000E+0	-7.00000E+0	-53.9799E-9
44.8999E+0	-350.446E-12	0.00000E+0	-7.00000E+0	-53.9803E-9
44.9999E+0	-323.308E-12	0.00000E+0	-7.00000E+0	-53.9800E-9
45.0999E+0	-340.993E-12	0.00000E+0	-7.00000E+0	-53.9841E-9
45.1999E+0	-319.646E-12	0.00000E+0	-7.00000E+0	-53.9831E-9
45.2999E+0	-323.011E-12	0.00000E+0	-7.00000E+0	-53.9823E-9
45.3999E+0	-332.090E-12	0.00000E+0	-7.00000E+0	-53.9808E-9
45.4999E+0	-326.284E-12	0.00000E+0	-7.00000E+0	-53.9774E-9
45.5999E+0	-318.273E-12	0.00000E+0	-7.00000E+0	-53.9780E-9
45.6999E+0	-336.103E-12	0.00000E+0	-7.00000E+0	-53.9807E-9
45.7999E+0	-335.859E-12	0.00000E+0	-7.00000E+0	-53.9925E-9
45.8999E+0	-328.985E-12	0.00000E+0	-7.00000E+0	-53.9824E-9
45.9999E+0	-321.943E-12	0.00000E+0	-7.00000E+0	-53.9803E-9
46.0999E+0	-327.390E-12	0.00000E+0	-7.00000E+0	-53.9796E-9
46.1999E+0	-326.223E-12	0.00000E+0	-7.00000E+0	-53.9779E-9
46.2999E+0	-339.307E-12	0.00000E+0	-7.00000E+0	-53.9777E-9
46.3999E+0	-314.824E-12	0.00000E+0	-7.00000E+0	-53.9783E-9
46.4999E+0	-324.628E-12	0.00000E+0	-7.00000E+0	-53.9788E-9
46.5999E+0	-335.416E-12	0.00000E+0	-7.00000E+0	-53.9809E-9
46.6999E+0	-330.282E-12	0.00000E+0	-7.00000E+0	-53.9802E-9
46.7999E+0	-363.973E-12	0.00000E+0	-7.00000E+0	-53.9934E-9
46.8999E+0	-323.217E-12	0.00000E+0	-7.00000E+0	-53.9761E-9
46.9999E+0	-326.269E-12	0.00000E+0	-7.00000E+0	-53.9749E-9
47.0999E+0	-334.524E-12	0.00000E+0	-7.00000E+0	-53.9753E-9
47.1999E+0	-314.382E-12	0.00000E+0	-7.00000E+0	-53.9775E-9
47.2999E+0	-330.770E-12	0.00000E+0	-7.00000E+0	-53.9784E-9
47.3998E+0	-330.816E-12	0.00000E+0	-7.00000E+0	-53.9775E-9
47.4998E+0	-329.168E-12	0.00000E+0	-7.00000E+0	-53.9758E-9
47.5998E+0	-319.433E-12	0.00000E+0	-7.00000E+0	-53.9745E-9
47.6998E+0	-331.815E-12	0.00000E+0	-7.00000E+0	-53.9741E-9
47.7998E+0	-330.579E-12	0.00000E+0	-7.00000E+0	-53.9736E-9
47.8998E+0	-329.564E-12	0.00000E+0	-7.00000E+0	-53.9759E-9
47.9998E+0	-330.800E-12	0.00000E+0	-7.00000E+0	-53.9771E-9
48.0998E+0	-411.405E-12	0.00000E+0	-7.00000E+0	-53.9770E-9
48.1998E+0	-333.440E-12	0.00000E+0	-7.00000E+0	-53.9751E-9
48.2998E+0	-372.976E-12	0.00000E+0	-7.00000E+0	-53.9727E-9
48.3998E+0	-328.122E-12	0.00000E+0	-7.00000E+0	-53.9717E-9
48.4998E+0	-337.194E-12	0.00000E+0	-7.00000E+0	-53.9735E-9
48.5998E+0	-335.134E-12	0.00000E+0	-7.00000E+0	-53.9759E-9
48.6998E+0	-327.756E-12	0.00000E+0	-7.00000E+0	-53.9757E-9
48.7998E+0	-341.703E-12	0.00000E+0	-7.00000E+0	-53.9751E-9
48.8998E+0	-325.826E-12	0.00000E+0	-7.00000E+0	-53.9726E-9
48.9998E+0	-325.765E-12	0.00000E+0	-7.00000E+0	-53.9719E-9
49.0998E+0	-331.037E-12	0.00000E+0	-7.00000E+0	-53.9725E-9
49.1998E+0	-372.930E-12	0.00000E+0	-7.00000E+0	-53.9877E-9
49.2998E+0	-330.854E-12	0.00000E+0	-7.00000E+0	-53.9744E-9
49.3998E+0	-333.089E-12	0.00000E+0	-7.00000E+0	-53.9745E-9
49.4998E+0	-336.995E-12	0.00000E+0	-7.00000E+0	-53.9728E-9
49.5998E+0	-334.783E-12	0.00000E+0	-7.00000E+0	-53.9723E-9
49.6998E+0	-337.377E-12	0.00000E+0	-7.00000E+0	-53.9711E-9
49.7998E+0	-342.420E-12	0.00000E+0	-7.00000E+0	-53.9719E-9
49.8998E+0	-323.873E-12	0.00000E+0	-7.00000E+0	-53.9715E-9
49.9998E+0	-331.281E-12	0.00000E+0	-7.00000E+0	-53.9734E-9
50.0998E+0	-325.857E-12	0.00000E+0	-7.00000E+0	-53.9720E-9
50.1998E+0	-330.541E-12	0.00000E+0	-7.00000E+0	-53.9715E-9
50.2998E+0	-342.161E-12	0.00000E+0	-7.00000E+0	-53.9695E-9
50.3998E+0	-324.621E-12	0.00000E+0	-7.00000E+0	-53.9692E-9
50.4998E+0	-334.661E-12	0.00000E+0	-7.00000E+0	-53.9700E-9
50.5998E+0	-324.849E-12	0.00000E+0	-7.00000E+0	-53.9708E-9
50.6998E+0	-319.967E-12	0.00000E+0	-7.00000E+0	-53.9701E-9
50.7998E+0	-330.396E-12	0.00000E+0	-7.00000E+0	-53.9701E-9
50.8998E+0	-336.988E-12	0.00000E+0	-7.00000E+0	-53.9696E-9
50.9998E+0	-331.998E-12	0.00000E+0	-7.00000E+0	-53.9685E-9
51.0998E+0	-329.763E-12	0.00000E+0	-7.00000E+0	-53.9708E-9
51.1998E+0	-328.870E-12	0.00000E+0	-7.00000E+0	-53.9694E-9
51.2998E+0	-343.763E-12	0.00000E+0	-7.00000E+0	-53.9691E-9
51.3998E+0	-336.950E-12	0.00000E+0	-7.00000E+0	-53.9696E-9
51.4998E+0	-343.366E-12	0.00000E+0	-7.00000E+0	-53.9679E-9
51.5998E+0	-330.694E-12	0.00000E+0	-7.00000E+0	-53.9677E-9
51.6998E+0	-352.994E-12	0.00000E+0	-7.00000E+0	-53.9680E-9
51.7998E+0	-334.829E-12	0.00000E+0	-7.00000E+0	-53.9678E-9
51.8998E+0	-344.243E-12	0.00000E+0	-7.00000E+0	-53.9687E-9
51.9998E+0	-340.200E-12	0.00000E+0	-7.00000E+0	-53.9668E-9
52.0998E+0	-343.679E-12	0.00000E+0	-7.00000E+0	-53.9676E-9
52.1998E+0	-326.757E-12	0.00000E+0	-7.00000E+0	-53.9659E-9
52.2998E+0	-331.540E-12	0.00000E+0	-7.00000E+0	-53.9662E-9
52.3998E+0	-335.409E-12	0.00000E+0	-7.00000E+0	-53.9666E-9
52.4998E+0	-329.099E-12	0.00000E+0	-7.00000E+0	-53.9652E-9
52.5998E+0	-329.305E-12	0.00000E+0	-7.00000E+0	-53.9649E-9
52.6998E+0	-325.963E-12	0.00000E+0	-7.00000E+0	-53.9651E-9
52.7998E+0	-325.666E-12	0.00000E+0	-7.00000E+0	-53.9644E-9
52.8998E+0	-342.405E-12	0.00000E+0	-7.00000E+0	-53.9715E-9
52.9998E+0	-317.190E-12	0.00000E+0	-7.00000E+0	-53.9740E-9
53.0998E+0	-332.471E-12	0.00000E+0	-7.00000E+0	-53.9655E-9
53.1998E+0	-321.355E-12	0.00000E+0	-7.00000E+0	-53.9641E-9
53.2998E+0	-327.375E-12	0.00000E+0	-7.00000E+0	-53.9643E-9
53.3998E+0	-317.853E-12	0.00000E+0	-7.00000E+0	-53.9640E-9
53.4998E+0	-329.366E-12	0.00000E+0	-7.00000E+0	-53.9640E-9
53.5998E+0	-331.968E-12	0.00000E+0	-7.00000E+0	-53.9650E-9
53.6998E+0	-324.636E-12	0.00000E+0	-7.00000E+0	-53.9642E-9
53.7998E+0	-319.166E-12	0.00000E+0	-7.00000E+0	-53.9648E-9
53.8997E+0	-317.296E-12	0.00000E+0	-7.00000E+0	-53.9624E-9
53.9997E+0	-330.755E-12	0.00000E+0	-7.00000E+0	-53.9630E-9
54.0997E+0	-336.934E-12	0.00000E+0	-7.00000E+0	-53.9625E-9
54.1997E+0	-348.195E-12	0.00000E+0	-7.00000E+0	-53.9640E-9
54.2997E+0	-325.544E-12	0.00000E+0	-7.00000E+0	-53.9622E-9
54.3997E+0	-338.415E-12	0.00000E+0	-7.00000E+0	-53.9645E-9
54.4997E+0	-327.184E-12	0.00000E+0	-7.00000E+0	-53.9626E-9
54.5997E+0	-338.231E-12	0.00000E+0	-7.00000E+0	-53.9622E-9
54.6997E+0	-322.004E-12	0.00000E+0	-7.00000E+0	-53.9600E-9
54.7997E+0	-347.562E-12	0.00000E+0	-7.00000E+0	-53.9785E-9
54.8997E+0	-325.033E-12	0.00000E+0	-7.00000E+0	-53.9597E-9
54.9997E+0	-332.342E-12	0.00000E+0	-7.00000E+0	-53.9617E-9
55.0997E+0	-325.460E-12	0.00000E+0	-7.00000E+0	-53.9614E-9
55.1997E+0	-333.425E-12	0.00000E+0	-7.00000E+0	-53.9621E-9
55.2997E+0	-363.607E-12	0.00000E+0	-7.00000E+0	-53.9838E-9
55.3997E+0	-327.497E-12	0.00000E+0	-7.00000E+0	-53.9602E-9
55.4997E+0	-330.564E-12	0.00000E+0	-7.00000E+0	-53.9595E-9
55.5997E+0	-319.860E-12	0.00000E+0	-7.00000E+0	-53.9573E-9
55.6997E+0	-327.901E-12	0.00000E+0	-7.00000E+0	-53.9592E-9
55.7997E+0	-332.158E-12	0.00000E+0	-7.00000E+0	-53.9593E-9
55.8997E+0	-326.047E-12	0.00000E+0	-7.00000E+0	-53.9592E-9
55.9997E+0	-327.634E-12	0.00000E+0	-7.00000E+0	-53.9589E-9
56.0997E+0	-347.715E-12	0.00000E+0	-7.00000E+0	-53.9867E-9
56.1997E+0	-356.168E-12	0.00000E+0	-7.00000E+0	-53.9674E-9
56.2997E+0	-331.388E-12	0.00000E+0	-7.00000E+0	-53.9576E-9
56.3997E+0	-348.241E-12	0.00000E+0	-7.00000E+0	-53.9581E-9
56.4997E+0	-320.943E-12	0.00000E+0	-7.00000E+0	-53.9660E-9
56.5997E+0	-317.075E-12	0.00000E+0	-7.00000E+0	-53.9582E-9
56.6997E+0	-324.613E-12	0.00000E+0	-7.00000E+0	-53.9568E-9
56.7997E+0	-337.308E-12	0.00000E+0	-7.00000E+0	-53.9575E-9
56.8997E+0	-327.169E-12	0.00000E+0	-7.00000E+0	-53.9556E-9
56.9997E+0	-380.781E-12	0.00000E+0	-7.00000E+0	-53.9698E-9
57.0997E+0	-330.205E-12	0.00000E+0	-7.00000E+0	-53.9566E-9
57.1997E+0	-330.846E-12	0.00000E+0	-7.00000E+0	-53.9579E-9
57.2997E+0	-338.010E-12	0.00000E+0	-7.00000E+0	-53.9583E-9
57.3997E+0	-333.730E-12	0.00000E+0	-7.00000E+0	-53.9583E-9
57.4997E+0	-321.561E-12	0.00000E+0	-7.00000E+0	-53.9559E-9
57.5997E+0	-330.320E-12	0.00000E+0	-7.00000E+0	-53.9550E-9
57.6997E+0	-338.682E-12	0.00000E+0	-7.00000E+0	-53.9550E-9
57.7997E+0	-344.419E-12	0.00000E+0	-7.00000E+0	-53.9557E-9
57.8997E+0	-322.667E-12	0.00000E+0	-7.00000E+0	-53.9556E-9
57.9997E+0	-324.933E-12	0.00000E+0	-7.00000E+0	-53.9571E-9
58.0997E+0	-312.955E-12	0.00000E+0	-7.00000E+0	-53.9567E-9
58.1997E+0	-326.047E-12	0.00000E+0	-7.00000E+0	-53.9564E-9
58.2997E+0	-371.900E-12	0.00000E+0	-7.00000E+0	-53.9673E-9
58.3997E+0	-329.961E-12	0.00000E+0	-7.00000E+0	-53.9543E-9
58.4997E+0	-323.606E-12	0.00000E+0	-7.00000E+0	-53.9532E-9
58.5997E+0	-332.647E-12	0.00000E+0	-7.00000E+0	-53.9553E-9
58.6997E+0	-366.163E-12	0.00000E+0	-7.00000E+0	-53.9596E-9
58.7997E+0	-320.913E-12	0.00000E+0	-7.00000E+0	-53.9566E-9
58.8997E+0	-323.339E-12	0.00000E+0	-7.00000E+0	-53.9547E-9
58.9997E+0	-327.100E-12	0.00000E+0	-7.00000E+0	-53.9538E-9
59.0997E+0	-325.803E-12	0.00000E+0	-7.00000E+0	-53.9523E-9
59.1997E+0	-332.860E-12	0.00000E+0	-7.00000E+0	-53.9530E-9
59.2997E+0	-357.366E-12	0.00000E+0	-7.00000E+0	-53.9793E-9
59.3997E+0	-317.403E-12	0.00000E+0	-7.00000E+0	-53.9563E-9
59.4997E+0	-328.260E-12	0.00000E+0	-7.00000E+0	-53.9569E-9
59.5997E+0	-332.471E-12	0.00000E+0	-7.00000E+0	-53.9560E-9
59.6997E+0	-318.487E-12	0.00000E+0	-7.00000E+0	-53.9518E-9
59.7997E+0	-326.040E-12	0.00000E+0	-7.00000E+0	-53.9525E-9
59.8997E+0	-324.628E-12	0.00000E+0	-7.00000E+0	-53.9519E-9
59.9997E+0	-326.772E-12	0.00000E+0	-7.00000E+0	-53.9530E-9
60.0997E+0	-320.997E-12	0.00000E+0	-7.00000E+0	-53.9553E-9
60.1997E+0	-338.582E-12	0.00000E+0	-7.00000E+0	-53.9561E-9
60.2997E+0	-357.770E-12	0.00000E+0	-7.00000E+0	-53.9754E-9
60.3997E+0	-347.837E-12	0.00000E+0	-7.00000E+0	-53.9542E-9
60.4996E+0	-361.089E-12	0.00000E+0	-7.00000E+0	-53.9568E-9
60.5996E+0	-331.716E-12	0.00000E+0	-7.00000E+0	-53.9504E-9
60.6996E+0	-332.959E-12	0.00000E+0	-7.00000E+0	-53.9536E-9
60.7996E+0	-330.945E-12	0.00000E+0	-7.00000E+0	-53.9563E-9
60.8996E+0	-332.593E-12	0.00000E+0	-7.00000E+0	-53.9563E-9
60.9996E+0	-362.233E-12	0.00000E+0	-7.00000E+0	-53.9665E-9
61.0996E+0	-320.516E-12	0.00000E+0	-7.00000E+0	-53.9513E-9
61.1996E+0	-388.624E-12	0.00000E+0	-7.00000E+0	-53.9653E-9
61.2996E+0	-332.845E-12	0.00000E+0	-7.00000E+0	-53.9519E-9
61.3996E+0	-331.533E-12	0.00000E+0	-7.00000E+0	-53.9524E-9
61.4996E+0	-318.021E-12	0.00000E+0	-7.00000E+0	-53.9544E-9
61.5996E+0	-367.841E-12	0.00000E+0	-7.00000E+0	-53.9693E-9
61.6996E+0	-333.249E-12	0.00000E+0	-7.00000E+0	-53.9547E-9
61.7996E+0	-311.162E-12	0.00000E+0	-7.00000E+0	-53.9516E-9
61.8996E+0	-356.527E-12	0.00000E+0	-7.00000E+0	-53.9514E-9
61.9996E+0	-347.165E-12	0.00000E+0	-7.00000E+0	-53.9517E-9
62.0996E+0	-325.414E-12	0.00000E+0	-7.00000E+0	-53.9521E-9
62.1996E+0	-329.038E-12	0.00000E+0	-7.00000E+0	-53.9545E-9
62.2996E+0	-326.925E-12	0.00000E+0	-7.00000E+0	-53.9551E-9
62.3996E+0	-325.002E-12	0.00000E+0	-7.00000E+0	-53.9536E-9
62.4996E+0	-322.263E-12	0.00000E+0	-7.00000E+0	-53.9518E-9
62.5996E+0	-324.521E-12	0.00000E+0	-7.00000E+0	-53.9498E-9
62.6996E+0	-389.371E-12	0.00000E+0	-7.00000E+0	-53.9537E-9
62.7996E+0	-331.563E-12	0.00000E+0	-7.00000E+0	-53.9531E-9
62.8996E+0	-332.250E-12	0.00000E+0	-7.00000E+0	-53.9543E-9
62.9996E+0	-339.055E-12	0.00000E+0	-7.00000E+0	-53.9553E-9
63.0996E+0	-335.668E-12	0.00000E+0	-7.00000E+0	-53.9551E-9
63.1996E+0	-378.492E-12	0.00000E+0	-7.00000E+0	-53.9580E-9
63.2996E+0	-322.065E-12	0.00000E+0	-7.00000E+0	-53.9500E-9
63.3996E+0	-338.804E-12	0.00000E+0	-7.00000E+0	-53.9512E-9
63.4996E+0	-331.952E-12	0.00000E+0	-7.00000E+0	-53.9527E-9
63.5996E+0	-336.393E-12	0.00000E+0	-7.00000E+0	-53.9554E-9
63.6996E+0	-328.168E-12	0.00000E+0	-7.00000E+0	-53.9543E-9
63.7996E+0	-388.685E-12	0.00000E+0	-7.00000E+0	-53.9588E-9
63.8996E+0	-324.849E-12	0.00000E+0	-7.00000E+0	-53.9513E-9
63.9996E+0	-336.904E-12	0.00000E+0	-7.00000E+0	-53.9507E-9
64.0996E+0	-315.778E-12	0.00000E+0	-7.00000E+0	-53.9510E-9
64.1996E+0	-334.951E-12	0.00000E+0	-7.00000E+0	-53.9532E-9
64.2996E+0	-350.591E-12	0.00000E+0	-7.00000E+0	-53.9930E-9
64.3996E+0	-336.522E-12	0.00000E+0	-7.00000E+0	-53.9542E-9
64.4996E+0	-332.074E-12	0.00000E+0	-7.00000E+0	-53.9531E-9
64.5996E+0	-328.435E-12	0.00000E+0	-7.00000E+0	-53.9517E-9
64.6996E+0	-321.569E-12	0.00000E+0	-7.00000E+0	-53.9519E-9
64.7996E+0	-330.282E-12	0.00000E+0	-7.00000E+0	-53.9531E-9
64.8996E+0	-333.333E-12	0.00000E+0	-7.00000E+0	-53.9550E-9
